id,|eps_neighbourhood|,eps_neighbourhood
16,31,[ 16 3220 3060 7111 2847 714 9866 4091 9075 3665 5566 4465 1544 6362 8106 1397 4266 9799 7877 5387 5943 6004 1354 9049 1006 446 4897 523 5146 8121 2502 ]
17,21,[ 17 7399 2033 9479 3523 9965 2618 4574 8771 9794 2165 7041 2456 8394 2565 9097 5700 2753 2050 2242 8122 ]
18,38,[ 18 296 6092 1481 5419 6056 4048 9607 8609 8118 8503 4792 8657 353 4286 7751 4593 1448 324 5605 1283 3377 204 5520 7701 7646 9592 2820 9447 2381 3143 8038 3275 303 3977 4478 795 322 ]
19,32,[ 19 6233 5074 723 8890 5487 7370 8050 3441 9593 7669 4539 5323 4246 7444 1255 3270 9896 1758 3491 9807 6445 1986 9249 9216 4507 8331 7222 3885 2830 7194 8011 ]
20,46,[ 20 8823 2056 3125 729 8810 7920 6090 1009 9926 7374 1551 858 3053 9573 1724 9510 2271 8341 2202 9637 3736 573 8174 6991 1737 624 6309 4829 4374 5821 415 6550 6235 3803 2631 3026 589 8123 8837 6805 2555 2414 1693 8829 9353 ]
21,37,[ 21 6018 2419 5333 4328 9841 9659 1543 792 6080 9681 5199 5400 6630 2502 6314 2481 362 446 1581 637 6483 8008 5360 8466 9799 7937 1381 7877 6389 5387 6166 4682 9049 6851 4465 6450 ]
22,31,[ 22 453 3863 4035 967 8543 5031 8516 9893 7460 1033 461 5126 4079 4090 2975 2982 1220 6758 1172 9201 4963 7799 247 1569 2508 348 6346 3318 2731 5255 ]
23,52,[ 23 4194 1814 1916 1262 2262 392 6918 1838 5615 85 1099 1282 9839 8555 5335 411 7292 5132 2993 7050 1538 1692 4177 8903 4578 5242 8376 9516 4838 6280 6342 560 2427 7417 2938 709 3259 3621 2090 1933 9317 5921 7957 4439 5265 162 6840 8097 1586 220 8073 ]
24,25,[ 24 7086 6049 5227 9823 7185 8981 3041 9564 7247 5257 7231 2275 4565 3931 6026 8034 959 1715 8998 1272 2006 1432 616 7308 ]
25,40,[ 25 1768 1462 1327 1603 4981 6833 6448 4206 3200 1350 7722 7168 7309 3955 8859 5713 6863 3561 8879 5916 9901 9131 1223 5947 897 9975 2537 1359 5784 5228 4169 331 7458 8678 7784 9520 4380 3238 6796 ]
26,6,[ 26 3894 3016 794 8955 441 ]
27,30,[ 27 3110 6304 1389 9053 2990 6703 6497 7249 142 9335 7228 8127 2285 2532 6198 6212 1632 2120 8402 7371 2855 1963 3525 6485 3419 6411 4923 667 5112 ]
28,55,[ 28 862 9712 2017 7698 1731 3948 3884 2804 4895 6441 1405 2723 4661 8177 3753 7890 555 4660 4126 1229 975 9996 3456 4929 7930 6865 2559 7946 4789 3292 3784 4715 4941 7612 1855 6591 31 9974 2527 4890 4974 1410 9320 9683 5971 9706 718 4720 9721 476 8089 222 5609 9290 ]
29,7,[ 29 9933 5721 8964 2575 2535 8656 ]
30,51,[ 30 4472 1010 5394 2230 3911 3289 1688 2158 402 3163 9316 2848 1728 7741 2402 9211 6269 3877 1528 1817 53 1020 943 3007 952 539 4244 6718 9178 1752 6661 1442 4859 9028 2347 9987 1370 1117 8549 5217 4241 1671 4676 3253 3705 8110 7491 9157 9476 544 ]
31,51,[ 31 4941 222 718 3292 1855 3456 9290 8089 4929 4895 6441 3465 2804 5478 3784 3948 1731 7538 8953 1014 4706 5913 4726 476 4018 2634 9871 7890 2489 2723 28 862 9312 4715 2017 3687 1587 7072 8026 9712 3255 6629 7698 8534 7704 8736 6958 7297 4789 3884 ]
32,48,[ 32 5259 3371 9962 8702 5679 6239 4132 7923 9942 5808 6787 1483 9955 3508 8447 9068 861 8632 8485 7977 8511 1628 6925 4333 4608 1161 6981 9458 6873 8120 2896 4101 577 5147 8227 8354 7136 7293 5732 9054 8457 9522 3398 6291 5822 1703 9175 ]
33,37,[ 33 4937 4975 1802 8183 5409 5540 1383 284 4597 5863 4032 4001 9517 3126 6854 8619 4306 1141 584 6205 1243 7881 8569 870 9507 9691 7687 49 4188 3991 882 3539 623 1550 3521 9417 ]
34,28,[ 34 4227 1811 5456 1614 6294 1074 1635 2350 5855 5711 7109 1431 9927 208 4376 7933 8621 4067 1617 2733 5284 7721 159 7611 6729 5945 4392 ]
35,53,[ 35 1493 4614 8839 2146 609 5404 6456 1316 8896 5723 4995 7980 7469 6098 9843 5518 7865 1809 8536 4863 5771 6403 2592 4814 2106 1706 5828 4938 819 8392 6781 6574 5579 8697 4630 5410 3120 9228 2886 3280 2807 4960 4438 4334 8364 366 1943 9793 1240 7408 4550 6359 ]
36,40,[ 36 3778 3870 4049 9024 9134 2351 1163 5662 7139 4716 9854 5792 64 6813 9599 912 9563 9919 6086 3167 8309 2842 3345 3427 3755 8848 7638 3560 5819 1685 1211 5969 9143 1574 9073 3553 2859 675 4824 ]
37,33,[ 37 6251 3273 4143 2276 7948 7804 653 5797 8713 9310 3898 8349 5567 8282 3694 66 5159 1675 930 1134 619 7160 6450 7630 3269 8136 3072 286 9486 2537 4369 9265 ]
38,36,[ 38 5704 1988 3066 3912 9119 772 350 9819 4178 6382 6843 6232 7238 3847 9809 1956 9180 9898 6337 9870 4609 5263 7563 6241 6884 8596 8845 9189 83 3034 4737 4130 9166 9204 9040 ]
39,11,[ 39 8683 3620 9050 3976 3801 1893 4691 6589 8540 9848 ]
40,44,[ 40 2677 7527 7159 6144 1937 1013 477 7711 4220 3296 9881 9181 5670 2769 505 8944 528 4074 7299 5046 484 1433 1620 7413 5580 146 6311 6561 7625 6264 4931 9011 1214 7084 5270 8014 6230 7750 3395 9605 7472 280 739 ]
41,46,[ 41 4013 7727 9616 2706 8807 8113 9440 4364 6459 5304 5562 4991 9473 4230 4036 7346 7715 7426 388 194 166 7613 6621 2948 5081 6587 9139 9760 3439 6667 2667 9344 9095 7840 5385 1109 8856 1450 46 3670 1604 3481 8723 9020 7562 ]
42,9,[ 42 2540 1968 8922 5437 6218 5241 6062 4994 ]
43,55,[ 43 7097 7301 3234 9515 4405 7905 5973 3988 1589 9359 511 7000 4901 4351 3277 8211 6268 8152 9948 6791 5070 9292 4321 8869 9255 8910 7548 1629 2131 3567 2954 1568 6683 5524 9761 3288 4939 2803 3629 1157 4157 8261 2257 221 6938 3281 7730 8140 7904 984 3297 1886 9247 3826 ]
44,41,[ 44 3547 2349 579 1305 9413 4618 8164 5429 4141 3800 2404 3306 2255 9485 1592 5622 3542 4428 5036 6978 3669 2174 2663 1377 2746 2393 1987 5914 3940 1909 2329 7626 8716 990 8080 7916 832 2800 5299 1184 ]
45,51,[ 45 6041 8505 1665 697 6221 8624 3411 3739 8023 5432 2002 5857 3283 7583 4665 6074 1759 6140 1059 3653 4836 6463 5343 6996 7896 6210 894 1067 147 7351 5285 1106 2197 8255 4408 4020 1058 7344 1183 3293 1417 2145 6129 5256 2845 1835 4699 9047 5463 3 ]
46,49,[ 46 1633 9139 2667 3427 3167 7613 6587 1685 7426 5081 2913 6459 4364 9440 9854 6086 4716 6396 1163 6877 3715 7562 6858 8113 4049 9134 628 9919 7760 5562 3778 5599 3772 5304 3647 388 3861 6416 1151 1609 2139 7693 41 7831 4950 7715 9760 4230 ]
47,39,[ 47 5239 1676 5009 2679 315 9106 5287 2314 5268 2962 676 5365 6779 3312 3840 4856 3522 1213 2364 1793 3509 8515 4396 5618 2745 4261 5470 5297 6156 2612 8474 7738 6521 8441 4051 4889 9133 1332 ]
48,3,[ 48 7355 3618 ]
49,37,[ 49 1243 8569 6854 4032 6149 3991 284 7707 1383 7687 5409 5235 8183 5815 2153 9517 9792 6205 4975 3112 33 4937 8079 7248 9417 5540 1104 8568 581 1802 9836 9099 3332 4521 5863 4001 ]
50,40,[ 50 8719 472 2630 5105 345 7329 2204 7424 8067 5739 4573 7752 1822 879 9223 4487 9498 3986 4288 5061 1465 4027 1808 1687 5717 5744 2317 4969 5512 8615 4808 2712 6271 5772 97 1534 5347 6537 2127 ]
51,30,[ 51 4576 110 1455 7335 6002 5490 4815 8336 873 2974 9038 2294 1607 8629 2229 9372 6690 433 9076 6042 1691 6924 8238 517 9703 1668 2681 1092 2567 ]
52,43,[ 52 636 9943 5977 3311 7180 3305 2668 2116 2455 8313 1930 4050 1790 2473 8245 901 8078 3935 2925 5827 4214 5508 4115 3741 3696 3373 3650 1725 4069 4761 3154 538 1155 6735 8472 276 7864 7598 5459 3822 9214 9904 ]
53,46,[ 53 539 7741 3705 2347 7017 1010 5246 2402 9211 4244 4241 5217 2848 3911 4289 6718 30 7280 2230 2158 9257 9153 4472 1910 3289 9631 7708 9246 9316 1728 5394 2770 3163 9694 1370 2602 402 5452 1688 4116 8741 3877 1020 2485 665 ]
54,39,[ 54 9796 1122 3596 2250 3052 1108 9536 1734 6923 5690 5462 8564 266 5198 8787 5720 7037 3997 4463 2394 6769 2173 5411 3783 1198 2152 1971 8653 4771 380 1900 5776 6240 6618 954 9391 2694 1558 ]
55,31,[ 55 6530 948 9626 4540 255 4284 1473 4800 4886 5910 3792 9959 9125 2795 6065 6664 5133 9063 7436 2738 9205 8684 2681 5561 2403 529 1458 293 2782 1896 ]
56,45,[ 56 2415 6839 5929 1643 6302 5825 6077 8710 3874 8235 8681 1769 4322 1526 923 1858 2128 8266 5313 7104 7419 8902 2282 5208 1001 9715 8131 232 6525 3070 6911 827 4755 5192 9487 325 7055 3096 9731 2401 1608 7655 7600 5873 ]
57,35,[ 57 2619 3337 2980 4068 4480 2584 1597 4086 6475 2264 9585 2358 2092 1209 3450 7443 180 724 3005 9580 6399 5557 646 6613 3144 8873 8214 8344 5028 9877 8913 4158 8386 2113 ]
58,42,[ 58 7515 1710 3302 2293 6519 5120 5920 507 1903 5498 7569 6736 8655 927 3455 4506 554 3479 6347 2026 1075 3232 9797 1708 86 3171 5731 3668 3682 2450 9412 7830 9844 1399 2097 5902 3777 5233 5399 8158 7350 ]
59,26,[ 59 8812 1570 2858 3149 7415 5737 6188 3237 7748 3291 550 3483 7269 5370 9704 9044 8542 5980 1779 9824 994 5439 8182 9158 6570 ]
60,47,[ 60 564 3445 5633 1876 8560 3488 7311 2516 4103 426 1826 7676 3645 2475 2709 7953 2907 3659 3095 1695 8752 8925 5689 6317 5131 7107 1931 4111 4187 2067 2380 7835 2353 7869 567 7058 9350 2559 3853 2273 5753 8314 6591 8841 1496 2199 ]
61,37,[ 61 7743 5083 9508 1863 5191 3794 3765 2260 3641 396 798 436 3744 2853 670 2071 4996 2472 4921 341 7782 563 615 2503 8449 9383 4711 3704 3421 5538 1482 6118 9768 6666 7448 3718 ]
62,45,[ 62 2905 8133 878 3313 2356 6120 7064 7936 5495 1702 5000 7259 1380 5395 9784 2315 1415 6722 2968 5102 2193 7198 1423 6133 9798 3805 6282 9608 1133 9831 7474 1358 2008 138 7147 2985 9556 304 6473 7499 2828 8732 5986 8196 ]
63,49,[ 63 969 4980 7119 991 805 7241 9667 6825 965 9141 7128 8808 5932 3827 5933 1862 1850 3135 2792 5534 8838 3962 8450 186 3316 9665 5596 3355 8806 8836 6402 2124 113 2420 4388 2301 6444 8435 3679 2091 8572 7501 3285 813 585 7316 470 817 ]
64,38,[ 64 6813 5792 912 5819 9563 675 9024 3755 9143 5969 8848 5662 1800 3393 6051 1339 3864 36 1574 683 7476 3870 6920 6415 657 5319 4849 1325 7139 8512 3778 4049 3647 4716 7638 541 3861 ]
65,30,[ 65 6162 4253 5137 9729 1286 3811 8144 9117 2249 3423 5481 9388 2826 4337 9925 5915 3913 4213 487 8900 5545 1762 6224 1090 5464 4546 5761 5686 2428 ]
66,41,[ 66 3694 3898 653 7804 9310 7630 5159 8136 4369 2276 8678 9801 5797 9486 286 5947 5425 4175 8149 37 2537 1134 1675 1223 3273 6295 8879 7948 9265 9596 4143 5076 8282 8971 8798 9271 6448 6251 6833 5916 ]
67,23,[ 67 9803 6643 1212 4492 5171 4218 9100 7215 6830 5489 2004 8218 7631 8259 883 7395 5035 1785 6915 5272 4876 4155 ]
68,29,[ 68 6739 6398 1584 9420 649 1915 3047 9481 6846 3364 7498 5862 4668 5448 3477 2466 1995 141 3260 9559 4447 3438 2914 9575 3999 5118 9986 5586 ]
69,49,[ 69 8372 3692 3131 8770 3025 769 6992 906 9861 8599 5234 7938 7137 4119 3057 1634 5693 1353 2756 6374 6418 3591 3572 3440 8429 2562 9343 3725 1594 6117 6538 6889 8521 6943 7067 6608 5204 5115 1870 3540 2686 8375 1596 8456 7633 3493 2490 3927 ]
70,49,[ 70 5016 4346 9719 7135 3544 4271 8610 4892 1047 5475 3409 8938 2065 8798 2963 311 5076 8971 6636 2656 2824 6762 7717 9271 2615 5425 6295 8149 3933 5574 3103 4476 4060 9596 4417 4952 5407 1270 7981 3394 3517 9486 5300 286 6946 5050 4040 8212 ]
71,36,[ 71 9853 4217 2280 1772 3002 8777 9644 5205 7450 6193 5858 9826 7425 6492 8263 5576 4234 5109 2302 7733 2433 1503 1364 6436 1631 2700 691 483 5629 6719 9031 9304 7859 1177 2418 ]
72,43,[ 72 8339 3086 4441 7810 5248 2872 4000 7536 2007 8570 7265 1022 4705 9275 1098 8193 8500 6523 1445 1147 414 7387 9137 2055 1070 3069 2598 4805 5531 2215 8231 2823 439 4399 810 2465 4670 8049 4426 1572 1852 428 ]
73,12,[ 73 9587 4780 8103 6662 9367 9070 7403 8978 6968 6292 2498 ]
74,33,[ 74 6159 450 4896 1852 810 226 351 2514 8756 7846 4642 1147 9419 5020 2215 1445 2819 6763 3069 4900 5017 2465 7536 831 7783 8476 8484 7582 7927 7749 4731 2007 ]
75,55,[ 75 4834 2072 5491 5641 5379 8780 8867 4757 6250 9111 1319 6494 4946 6645 4137 7027 8546 1400 1444 814 9905 4845 145 2860 2451 6673 1095 5207 3428 4358 9930 7466 4695 6967 7001 6283 1264 2335 6406 2468 4077 3262 1799 96 4245 1310 9858 333 8178 6898 3346 3637 8063 5637 ]
76,49,[ 76 3407 1803 8044 6946 9114 7981 6481 4551 4952 5050 1225 7314 2943 4476 5666 6762 8747 6650 2629 3339 5550 8222 5407 9109 4040 4473 3011 4672 1143 3121 4681 4961 423 6601 6279 2397 2065 8524 2370 8212 9271 3933 8610 9265 3517 104 6166 4682 ]
77,19,[ 77 9709 3329 3144 6135 4908 8344 3450 2346 7823 551 9585 913 9931 7604 9840 1012 2264 4480 ]
78,40,[ 78 6429 3667 9638 4105 665 9651 6709 3300 1763 8000 5295 5452 8815 9187 3315 5381 2241 7071 7708 2530 7236 9566 5746 4289 2737 9512 1435 7280 2485 1123 2770 4241 5217 3565 9694 1848 1227 3705 7363 ]
79,54,[ 79 8874 6078 7455 7283 7539 4803 4300 9244 7114 290 8395 7062 1965 9856 536 2632 4186 2335 4245 4756 7466 4477 9852 6278 109 3638 1264 7001 6967 2451 1478 2243 3262 2134 4845 333 3613 5164 4515 6406 9600 9905 6853 2388 6039 6494 6273 9013 9930 4137 814 6761 8359 ]
80,24,[ 80 9716 2931 6153 3882 6702 6545 9222 2426 5886 807 5134 8087 1553 1576 3530 6 6855 929 7768 5468 8582 7075 3529 ]
81,35,[ 81 4438 4814 2592 7408 7229 1706 5616 4863 6456 3322 1943 5404 3562 609 5316 4359 6975 9228 5723 4560 4616 1316 6098 5579 5286 819 9518 6781 5553 366 8444 4614 8839 6403 ]
82,50,[ 82 9091 3493 7067 604 9274 8521 5594 3039 7893 4030 8429 4998 2562 6374 5844 228 9212 8112 4197 9873 7895 9861 4481 7938 6418 8599 769 7137 8375 8937 1947 3131 8770 6117 2342 1870 3025 5919 4500 1594 2693 9781 2331 1280 4100 9923 4382 8372 1353 ]
83,49,[ 83 8973 9168 9809 6232 8562 9040 8278 1956 4737 6511 9119 9112 1356 5944 8099 2371 7943 8338 4123 9688 6382 9324 620 2160 3601 4357 6633 3895 9898 3066 8596 9723 1988 4207 6334 7143 9204 7735 9909 4134 38 3912 350 7238 5704 8024 3847 4362 ]
84,45,[ 84 8407 9680 7100 5551 6258 5752 1890 8646 7757 3623 1854 9218 9734 1582 2888 786 2088 9401 924 5298 8165 7581 5894 4833 3248 5891 942 216 4022 3720 3249 7163 2991 3949 87 1328 2289 3046 7140 6367 4534 6684 327 2622 ]
85,59,[ 85 2262 1262 1282 1099 411 1814 23 4194 392 3621 7957 560 2090 162 1838 1933 8903 709 8376 1916 6280 7292 7050 6918 4439 5132 703 8530 5615 8007 4838 2993 1692 2427 5335 1586 6985 3691 9516 6324 5265 7908 3946 7809 9839 8555 5921 3088 7691 5824 5390 9337 7417 2517 4177 7082 2898 2919 ]
86,54,[ 86 9797 2450 2026 7830 6347 3479 4506 7441 5920 7350 7834 9412 2293 5498 3452 6330 3668 3171 4619 5731 2448 8584 8401 3682 5497 3777 507 7515 5120 2434 1710 58 7196 1075 7971 554 1619 8158 148 9061 1054 9844 1399 5902 3302 927 3816 6519 5812 6079 3232 3455 8986 ]
87,58,[ 87 3249 4833 4534 1126 1148 1905 3949 5891 2088 1396 515 2011 3899 9364 8816 7757 2627 6377 8165 9366 3720 7244 9218 9734 2622 9633 1002 4022 942 5298 5894 7100 3512 1890 8620 1582 3188 84 8216 3623 7163 3109 8791 7606 7052 7525 8407 6414 2240 8646 802 4167 680 9086 7581 6258 9680 ]
88,18,[ 88 7449 4031 4071 8060 6579 5926 6660 6979 1018 3207 9906 876 3672 5956 2633 5401 796 ]
89,9,[ 89 1390 8273 7644 2876 1425 4256 2633 5956 ]
90,56,[ 90 3264 8195 3798 9825 4622 1877 7851 6590 1836 3217 298 7451 4499 9997 5830 1222 8895 4959 5568 3244 5149 2198 2363 6300 177 6677 3606 3284 3081 373 7054 343 9190 1932 8125 3156 4584 3420 8475 9941 9225 2005 6199 432 3622 8138 3900 2603 6954 5781 5033 471 1606 1049 5774 ]
91,15,[ 91 9495 4122 7570 1638 8311 9289 4414 3994 5473 908 1542 9272 5339 7152 ]
92,29,[ 92 1366 2704 3558 7678 2522 7789 6857 5080 3678 8918 9014 1242 6788 4501 4087 611 8735 543 3537 397 6635 5138 857 8669 2519 4419 2059 6640 ]
93,30,[ 93 7947 9193 3484 5098 7069 8347 5288 3684 8722 3461 9281 2148 3828 1041 8650 4285 8581 5030 6058 242 7343 1117 9028 6749 8575 9622 2357 7025 2734 ]
94,34,[ 94 489 7729 5572 6697 5315 4433 7772 99 5612 317 4418 5125 2801 1101 1694 7202 5220 6006 3878 1729 2580 9155 4861 8335 1997 6323 3142 2735 8728 5415 8239 4865 4154 ]
95,22,[ 95 8143 1560 8698 1131 1128 1110 5306 9069 3514 1644 6468 3876 6204 4199 11 4656 4748 3460 3254 4664 8643 ]
96,49,[ 96 5637 8417 4077 3637 8546 7042 2715 320 4946 606 6227 8257 5207 9111 8178 4228 5206 5420 2595 1319 1400 2547 8323 2900 8201 5457 6250 8148 4757 4172 5491 7616 6898 3925 3428 5128 6867 845 9880 4834 9858 1444 75 1799 5938 3737 4358 3952 ]
97,54,[ 97 1808 5717 2317 5061 5744 4027 4853 9977 4487 6961 7424 3986 879 5293 9036 6537 8067 4808 7752 7759 1687 9223 1822 1760 9945 6686 472 4812 1465 345 8473 7223 4288 5536 1119 3686 5169 7556 5772 925 2127 5512 7199 8719 771 50 5676 9311 7329 8304 8615 2778 4102 ]
98,46,[ 98 9482 3979 6957 9147 2579 1510 8908 2379 7030 3631 349 5096 9492 7503 6912 1008 5374 6106 9586 1922 4078 7294 5647 4482 1840 1804 2736 953 7864 2599 1847 2776 2613 4651 4878 740 6331 2610 6535 2409 9745 7243 3693 2857 5488 ]
99,26,[ 99 2801 3878 5572 5612 4154 489 1101 94 6572 9155 7729 7772 4418 5125 8239 2025 5315 5415 7202 3142 1729 4861 9859 6676 7477 ]
100,52,[ 100 700 6348 7642 2891 6480 7756 656 2574 7483 9220 8970 6068 8329 8878 7200 2510 9033 167 173 2924 5756 2726 2861 2020 4612 1120 1376 7976 8507 1290 7038 4089 1864 9653 7755 4989 5505 1652 2651 5741 5758 6209 5003 1887 5853 6052 9532 9928 6533 6963 6890 ]
101,38,[ 101 9429 6648 2196 3384 7725 8563 2191 6462 2754 5601 1716 404 5760 4932 5872 4180 4811 500 2182 8643 7674 3001 6315 6878 725 6517 5473 5541 908 3460 9545 4656 8842 3406 7152 5942 9237 ]
102,45,[ 102 7994 8342 5121 9530 4655 4877 6005 176 7310 6431 1891 1739 7579 5975 1156 8442 4225 479 3357 4839 7184 2244 5900 3880 9107 5603 2263 7156 4325 9821 429 9373 8587 1828 2320 934 8179 7557 5485 2576 4161 7418 736 3812 ]
103,46,[ 103 6875 4457 2460 5430 1187 4985 5708 9674 7331 9813 3058 136 441 8912 794 9065 6190 3016 1825 3701 1174 9956 9885 5888 3182 5507 800 6807 8052 3894 8955 2237 4016 4370 4852 9395 8249 9334 6155 7189 7261 8894 8675 9263 8817 ]
104,43,[ 104 4717 2370 1143 4473 8524 3339 8222 7937 4404 6166 2397 6483 7314 9109 323 8801 5550 3121 3011 362 8466 2481 2629 9114 8044 4682 5360 4681 6080 4582 4259 6341 4328 1543 4551 1225 6630 6558 6851 76 1504 9681 ]
105,19,[ 105 6274 6553 1252 629 7611 7270 4376 6007 5346 8622 208 5711 9646 5945 3334 8262 7171 2614 ]
106,46,[ 106 6281 4992 6407 8288 5866 7170 1897 3787 11 3254 6551 987 7080 8320 702 234 3239 9732 9191 3243 5114 1347 2051 3310 374 2159 4972 7414 6681 9069 3876 6204 8566 7622 6468 8842 5659 6335 1131 1110 9113 6173 4656 3460 6288 ]
107,42,[ 107 3580 5609 860 1427 6573 9320 7306 7672 7612 6865 9683 5971 9706 7930 1229 9996 7946 9146 3980 3753 4890 555 2764 2401 1608 6016 325 2527 1405 1410 4660 9340 4789 8289 1832 2723 8841 7698 8314 9715 4126 ]
108,58,[ 108 4807 9816 2324 6067 3658 2909 5578 8951 5918 8283 1505 852 4712 4909 1446 497 2184 7797 5373 6886 3950 2360 8425 4112 1429 839 4138 5079 5296 4912 2443 685 1045 3538 4751 7540 7423 7803 6245 1218 1190 8469 6308 1140 5948 5067 9971 2761 2117 3902 1078 3327 3574 4385 1487 2934 9120 ]
109,56,[ 109 2134 9852 5164 4186 4756 536 8359 6278 4300 4515 9244 3613 1965 5581 856 6273 557 7062 9600 6853 3859 9627 6078 79 7274 7283 8874 6761 7230 1833 4245 9254 1182 4803 333 6177 4477 7455 2335 2388 1264 7001 6406 1478 9772 7539 1741 9856 9930 9687 7114 9357 290 4845 3879 ]
110,38,[ 110 1455 2974 6002 7335 51 2294 4576 8336 9372 8629 873 4815 5490 9038 6042 6924 1691 6690 2229 1607 517 433 1668 2984 1092 7273 9703 8238 2681 3901 2583 9076 8854 8684 2567 1896 7436 ]
111,53,[ 111 5683 1235 9078 6665 695 5592 4453 9259 4056 5345 2744 8382 7142 7279 6891 364 838 931 5325 1224 1816 2597 7838 1696 9280 4348 5611 3673 8306 5152 4545 4728 4267 5201 6822 2768 1495 7347 3815 6942 3366 1958 1142 2676 121 6134 8701 9531 7 1257 7447 5449 ]
112,42,[ 112 6401 1076 4825 3036 7904 6913 9007 7730 221 1489 5985 5318 4514 3629 7453 163 730 9812 3180 7551 4321 4393 1568 8152 2009 1886 7548 5998 4696 7635 6683 9761 119 7847 1589 9863 2796 3990 7740 4901 5440 ]
113,36,[ 113 3316 3679 9665 3135 8572 8838 833 2091 2301 7119 7316 2124 805 813 4636 991 1862 3889 3272 9141 7241 969 1850 9667 5932 8808 585 63 4980 3818 8836 2328 7128 186 6825 ]
