id,d0,d1,distance_calculations,point_type,cluster_id
114,536.092,243.267,9999,1,2
115,211.456,169.444,9999,1,6
116,628.419,173.817,9999,1,1
117,555.274,280.163,9999,1,1
118,284.823,433.442,9999,1,3
119,205.844,156.135,9999,1,6
120,252.94,342.634,9999,-1,-1
121,289.777,85.092,9999,1,4
122,161.942,107.855,9999,1,4
123,678.87,439.985,9999,0,1
124,668.521,441.215,9999,1,1
125,496.813,353.348,9999,0,1
126,473.495,40.795,9999,0,7
127,136.165,234.909,9999,-1,-1
128,331.537,277.279,9999,1,3
129,227.754,161.722,9999,1,6
130,29.654,94.833,9999,1,4
131,59.145,134.665,9999,0,6
132,567.411,281.058,9999,1,1
133,345.661,333.121,9999,1,5
134,410.204,399.163,9999,1,3
135,427.973,313.829,9999,1,3
136,544.441,446.594,9999,1,1
137,199.862,417.181,9999,1,3
138,314.309,322.429,9999,1,5
139,50.759,82.452,9999,1,4
140,584.99,401.861,9999,1,1
141,435.266,158.349,9999,1,7
142,43.442,345.701,9999,0,3
143,105.735,266.323,9999,1,3
144,167.479,175.306,9999,1,6
145,154.638,357.753,9999,1,8
146,390.037,278.677,9999,1,3
147,590.21,288.769,9999,1,1
148,639.905,111.399,9999,1,1
149,606.063,138.8,9999,0,1
150,561.278,295.948,9999,1,1
151,318.694,369.309,9999,1,5
152,242.165,274.344,9999,1,3
153,644.638,102.21,9999,1,1
154,102.455,162.998,9999,1,6
155,419.839,290.973,9999,1,3
156,539.109,215.755,9999,1,2
157,188.622,417.373,9999,1,3
158,375.708,399.624,9999,1,3
159,361.789,349.989,9999,1,5
160,605.158,394.075,9999,1,1
161,30.992,171.521,9999,1,6
162,221.783,106.579,9999,1,4
163,205.269,138.574,9999,1,6
164,185.668,335.604,9999,1,8
165,424.294,97.509,9999,0,7
166,523.036,399.07,9999,1,1
167,631.953,90.276,9999,1,1
168,177.535,415.957,9999,1,3
169,334.993,339.566,9999,1,5
170,513.42,414.022,9999,1,1
171,201.416,163.788,9999,1,6
172,75.615,461.579,9999,-1,-1
173,645.272,89.615,9999,1,1
174,503.429,236.263,9999,1,2
175,312.492,210.247,9999,-1,-1
176,606.664,427.974,9999,1,1
177,481.534,161.422,9999,1,7
178,517.442,406.077,9999,1,1
179,237.694,108.414,9999,1,4
180,447.133,312.509,9999,1,3
181,522.184,366.366,9999,1,1
182,428.716,279.232,9999,0,3
183,657.954,380.846,9999,-1,-1
184,125.621,323.664,9999,0,8
185,203.887,440.687,9999,0,3
186,138.916,419.43,9999,1,3
187,530.117,253.398,9999,1,2
188,162.988,421.22,9999,1,3
189,423.479,292.576,9999,1,3
190,525.345,249.365,9999,1,2
191,445.312,133.773,9999,1,7
192,52.852,51.333,9999,-1,-1
193,652.184,369.589,9999,0,9
194,522.462,396.861,9999,1,1
195,560.739,344.04,9999,0,1
196,68.316,152.404,9999,1,6
197,113.525,399.235,9999,1,3
198,361.204,261.708,9999,1,3
199,35.912,370.35,9999,1,3
200,631.923,124.434,9999,1,1
201,426.098,131.963,9999,1,7
202,29.856,350.191,9999,1,3
203,444.186,74.773,9999,1,7
204,517.953,434.911,9999,1,1
205,330.318,93.492,9999,1,4
206,89.979,99.89,9999,1,4
207,368.224,83.125,9999,-1,-1
208,368.832,354.848,9999,0,5
209,260.46,243.822,9999,0,3
210,257.16,281.057,9999,0,3
211,435.975,303.594,9999,1,3
212,403.572,402.153,9999,1,3
213,403.135,307.952,9999,0,3
214,324.64,316.004,9999,0,5
215,526.519,373.04,9999,1,1
216,613.238,177.157,9999,1,1
217,349.595,361.018,9999,1,5
218,368.648,321.579,9999,0,5
219,466.888,218.478,9999,0,2
220,209.759,90.274,9999,1,4
221,194.894,145.771,9999,1,6
222,544.417,304.86,9999,1,1
223,606.673,393.79,9999,1,1
224,336.544,378.734,9999,0,5
225,598.466,375.537,9999,0,1
226,40.381,148.068,9999,1,6
227,217.701,69.131,9999,0,4
228,623.314,416.785,9999,1,1
229,309.383,352.445,9999,1,5
230,79.311,284.883,9999,1,3
231,151.525,100.473,9999,1,4
232,576.857,319.356,9999,0,1
233,220.875,78.13,9999,1,4
234,119.989,91.217,9999,1,4
235,315.948,355.893,9999,1,5
236,346.31,345.015,9999,1,5
237,426.153,292.544,9999,1,3
238,440.258,101.383,9999,1,7
239,247.342,162.661,9999,1,6
240,659.093,306.937,9999,0,9
241,324.884,170.819,9999,1,6
242,66.556,173.719,9999,1,6
243,571.239,104.255,9999,-1,-1
244,210.753,253.786,9999,1,3
245,637.758,346.758,9999,1,9
246,603.079,404.594,9999,1,1
247,74.905,410.269,9999,0,3
248,229.238,179.165,9999,0,6
249,512.989,248.855,9999,1,2
250,183.525,168.171,9999,1,6
251,528.344,223.133,9999,1,2
252,571.421,153.628,9999,1,2
253,322.878,181.177,9999,1,6
254,208.624,105.845,9999,1,4
255,257.718,412.965,9999,0,3
256,191.508,423.797,9999,1,3
257,544.467,205.031,9999,1,2
258,183.649,69.686,9999,0,4
259,269.046,415.209,9999,1,3
260,657.117,452.665,9999,0,1
261,341.696,375.323,9999,1,5
262,113.269,397.283,9999,1,3
263,632.65,178.971,9999,1,1
264,253.363,93.762,9999,1,4
265,521.94,319.312,9999,0,1
266,512.971,346.678,9999,1,1
267,242.242,70.84,9999,0,4
268,343.147,94.479,9999,0,4
269,667.14,364.033,9999,0,9
270,156.89,150.131,9999,1,6
271,173.426,425.682,9999,1,3
272,462.585,46.923,9999,1,7
273,205.884,183.193,9999,0,6
274,582.677,215.259,9999,-1,-1
275,321.801,253.264,9999,1,3
276,517.665,70.058,9999,1,7
277,257.065,103.918,9999,1,4
278,443.222,101.128,9999,1,7
279,261.802,258.219,9999,1,3
280,377.427,277.387,9999,1,3
281,637.023,204.921,9999,1,1
282,613.469,239.093,9999,1,1
283,288.195,413.504,9999,1,3
284,583.867,453.853,9999,1,1
285,549.936,207.559,9999,1,2
286,163.863,272.688,9999,1,3
287,535,155.746,9999,0,2
288,330.765,363.646,9999,1,5
289,665.755,327.567,9999,1,9
290,152.292,347.649,9999,1,8
291,337.131,362.059,9999,1,5
292,631.011,443.962,9999,1,1
293,245.642,426.362,9999,0,3
294,95.161,416.28,9999,0,3
295,376.446,211.813,9999,-1,-1
296,508.174,429.858,9999,0,1
297,608.849,248.307,9999,1,1
298,480.693,159.155,9999,1,7
299,601.304,87.805,9999,-1,-1
300,40.584,245.417,9999,-1,-1
301,108.983,81.51,9999,1,4
302,178.016,402.902,9999,0,3
303,518.535,439.874,9999,1,1
304,311.152,344.18,9999,1,5
305,305.458,38.551,9999,-1,-1
306,275.853,415.116,9999,1,3
307,271.557,391.985,9999,0,3
308,425.754,121.133,9999,1,7
309,436.927,140.484,9999,1,7
310,271.466,280.044,9999,0,3
311,168.974,251.395,9999,0,3
312,144.907,113.889,9999,0,4
313,449.124,129.989,9999,1,7
314,131.937,149.259,9999,0,6
315,382.863,386.952,9999,1,3
316,476.023,341.609,9999,0,3
317,344.265,413.818,9999,1,3
318,318.314,91.872,9999,1,4
319,639.961,256.539,9999,1,1
320,176.65,371.485,9999,1,8
321,632.094,426.829,9999,1,1
322,523.307,433.529,9999,1,1
323,126.763,272.737,9999,1,3
324,518.202,424.383,9999,1,1
325,563.268,318.038,9999,1,1
326,656.11,136.136,9999,1,1
327,612.294,173.192,9999,1,1
328,355.113,102.17,9999,-1,-1
329,228.218,148.267,9999,1,6
330,558.506,148.827,9999,1,2
331,185.068,270.968,9999,1,3
332,375.664,273.918,9999,1,3
333,165.121,345.513,9999,1,8
334,67.907,90.611,9999,1,4
335,288.797,161.383,9999,1,6
336,235.466,254.39,9999,1,3
337,665.777,441.686,9999,1,1
338,433.845,353.804,9999,1,3
339,673.595,415.085,9999,0,1
340,128.036,360.952,9999,0,8
341,560.613,200.313,9999,1,2
342,523.04,447.243,9999,0,1
343,485.294,161.152,9999,1,7
344,444.572,143.87,9999,1,7
345,316.298,434.392,9999,1,3
346,402.773,284.218,9999,1,3
347,539.407,427.306,9999,1,1
348,68.055,393.718,9999,1,3
349,521.958,89.828,9999,1,7
350,131.722,173.659,9999,1,6
351,40.112,148.011,9999,1,6
352,358.222,339.086,9999,1,5
353,509.088,420.189,9999,1,1
354,24.009,107.767,9999,0,4
355,315.853,272.647,9999,1,3
356,642.844,172.614,9999,1,1
357,510.98,387.896,9999,0,1
358,456.32,85.624,9999,1,7
359,454.712,141.062,9999,1,7
360,381.389,264.362,9999,1,3
361,68.998,44.106,9999,-1,-1
362,137.137,281.848,9999,1,3
363,367.864,404.34,9999,1,3
364,310.86,76.64,9999,1,4
365,240.37,87.621,9999,1,4
366,198.517,97.118,9999,1,4
367,618.663,309.629,9999,-1,-1
368,233.965,172.782,9999,1,6
369,409.412,296.241,9999,1,3
370,268.402,326.884,9999,-1,-1
371,57.224,77.799,9999,1,4
372,253.724,263.118,9999,1,3
373,466.09,154.478,9999,1,7
374,138.531,89.481,9999,1,4
375,349.175,363.209,9999,1,5
376,464.198,48.135,9999,1,7
377,655.112,337.112,9999,1,9
378,274.65,305.195,9999,-1,-1
379,231.348,149.408,9999,1,6
380,514.021,350.737,9999,1,1
381,653.345,439.668,9999,1,1
382,324.542,75.255,9999,1,4
383,670.314,321.297,9999,0,9
384,525.236,224.79,9999,1,2
385,406.261,378.576,9999,1,3
386,328.294,399.6,9999,0,3
387,65.65,105.292,9999,0,4
388,537.831,386.027,9999,1,1
389,88.382,391.389,9999,1,3
390,67.466,276.844,9999,0,3
391,476.229,426.438,9999,-1,-1
392,229.302,94.68,9999,1,4
393,78.622,92.777,9999,1,4
394,290.497,99.793,9999,1,4
395,153.878,372.266,9999,1,8
396,557.546,183.663,9999,1,2
397,30.152,302.263,9999,1,3
398,438.149,359.138,9999,1,3
399,440.808,333.632,9999,1,3
400,534.401,191.018,9999,0,2
401,36.111,299.347,9999,0,3
402,84.956,163.597,9999,1,6
403,639.867,306.737,9999,0,9
404,144.095,75.677,9999,1,4
405,454.323,71.045,9999,1,7
406,259.006,108.686,9999,1,4
407,249.354,183.114,9999,0,6
408,302.552,283.863,9999,0,3
409,541.993,430.812,9999,1,1
410,328.027,258.385,9999,1,3
411,218.354,98.038,9999,1,4
412,659.577,101.894,9999,0,1
413,210.802,171.526,9999,1,6
414,57.031,170.727,9999,1,6
415,258.354,160.106,9999,1,6
416,535.715,214.517,9999,1,2
417,548.895,353.427,9999,1,1
418,600.762,262.49,9999,1,1
419,138.191,369.528,9999,1,8
420,238.824,217.366,9999,-1,-1
421,248.82,144.89,9999,1,6
422,117.364,261.469,9999,1,3
423,146.827,252.02,9999,0,3
424,422.298,146.256,9999,1,7
425,153.636,309.867,9999,0,8
426,530.758,338.816,9999,1,1
427,206.398,74.276,9999,0,4
428,32.81,170.112,9999,1,6
429,610.783,420.507,9999,1,1
430,65.958,286.637,9999,1,3
431,310.511,345.281,9999,1,5
432,487.3,161.199,9999,1,7
433,239.447,407.909,9999,0,3
434,291.156,104.052,9999,1,4
435,631.589,210.144,9999,1,1
436,571.997,185.255,9999,0,2
437,100.069,280.795,9999,1,3
438,409.073,398.274,9999,1,3
439,35.236,176.364,9999,1,6
440,568.808,167.183,9999,1,2
441,538.964,455.895,9999,0,1
442,496.017,410.996,9999,0,1
443,280.692,265.17,9999,1,3
444,461.054,58.123,9999,1,7
445,58.445,146.64,9999,1,6
446,128.432,290.269,9999,1,3
447,154.331,123.142,9999,0,4
448,256.128,251.643,9999,1,3
449,343.101,128.084,9999,-1,-1
450,39.912,150.513,9999,1,6
451,666.825,430.519,9999,1,1
452,21.462,77.294,9999,0,4
453,63.834,407.371,9999,0,3
454,647.169,171.828,9999,1,1
455,217.671,124.708,9999,0,4
456,601.317,184.681,9999,0,1
457,354.292,352.268,9999,1,5
458,97.968,29.37,9999,-1,-1
459,7.798,335.318,9999,0,3
460,337.036,356.35,9999,1,5
461,70.635,409.332,9999,0,3
462,52.622,289.037,9999,0,3
463,606.389,374.336,9999,-1,-1
464,681.163,433.358,9999,0,1
465,683.671,422.505,9999,0,1
466,552.332,170.765,9999,1,2
467,604.735,150.861,9999,0,1
468,233.996,72.876,9999,0,4
469,643.42,175.624,9999,1,1
470,137.784,402.6,9999,1,3
471,489.923,156.907,9999,1,7
472,312.424,430.181,9999,1,3
473,272.369,30.91,9999,-1,-1
474,41.459,74.059,9999,1,4
475,637.52,346.696,9999,1,9
476,554.198,309.187,9999,1,1
477,383.689,293.132,9999,1,3
478,643.383,143.582,9999,1,1
479,595.016,436.412,9999,1,1
480,173.622,162.211,9999,1,6
481,216.907,114.343,9999,0,4
482,662.197,357.124,9999,1,9
483,619.559,136.572,9999,1,1
484,396.145,287.85,9999,1,3
485,537.48,372.144,9999,1,1
486,193.875,342.382,9999,1,8
487,625.699,336.246,9999,1,9
488,28.163,104.378,9999,1,4
489,354.632,418.37,9999,0,3
490,637.876,234.05,9999,1,1
491,578.749,155.158,9999,0,2
492,262.705,262.756,9999,1,3
493,271.327,120.799,9999,0,4
494,53.696,140.333,9999,1,6
495,675.022,441.904,9999,0,1
496,211.126,414.873,9999,1,3
497,291.239,267.567,9999,1,3
498,418.201,285.682,9999,1,3
499,144.727,363.41,9999,1,8
500,146.689,68.014,9999,0,4
501,56.216,139.918,9999,1,6
502,423.318,149.015,9999,0,7
503,58.501,152.59,9999,1,6
504,458.559,64.913,9999,1,7
505,394.864,286.816,9999,1,3
506,118.109,213.615,9999,-1,-1
507,656.648,123.618,9999,1,1
508,304.612,357.527,9999,1,5
509,497.729,179.01,9999,0,7
510,462.197,148.753,9999,1,7
511,176.489,144.635,9999,1,6
512,608.172,452.337,9999,1,1
513,33.796,254.742,9999,-1,-1
514,115.486,177.085,9999,1,6
515,611.829,204.873,9999,1,1
516,661.827,333.678,9999,1,9
517,219.5,413.659,9999,1,3
518,445.592,359.608,9999,1,3
519,459.976,59.185,9999,1,7
520,515.737,354.633,9999,1,1
521,69.354,276.035,9999,0,3
522,30.55,200.938,9999,-1,-1
523,104.567,288.074,9999,1,3
524,540.019,134.873,9999,1,2
525,261.033,257.946,9999,1,3
526,116.118,270.099,9999,1,3
527,329.838,407.196,9999,1,3
528,388.662,297.954,9999,1,3
529,266.255,409.427,9999,1,3
530,429.36,108.485,9999,1,7
531,316.522,356.91,9999,1,5
532,212.57,424.28,9999,1,3
533,70.26,90.168,9999,1,4
534,593.078,403.317,9999,1,1
535,321.474,383.121,9999,0,5
536,156.064,334.576,9999,1,8
537,175.639,430.992,9999,1,3
538,517.896,55.446,9999,0,7
539,93.42,153.068,9999,1,6
540,173.812,435.535,9999,1,3
541,578.695,410.892,9999,1,1
542,411.563,347.91,9999,-1,-1
543,27.453,303.159,9999,1,3
544,97.229,167.076,9999,1,6
545,476.852,179.141,9999,0,7
546,179.783,315.42,9999,0,8
547,16.223,251.971,9999,-1,-1
548,554.689,237.096,9999,0,2
549,408.577,300.765,9999,1,3
550,92.035,106.078,9999,0,4
551,465.439,325.736,9999,1,3
552,449.596,337.957,9999,1,3
553,414.526,384.119,9999,1,3
554,658.523,125.339,9999,1,1
555,551.946,321.267,9999,1,1
556,628.756,281.994,9999,1,1
557,160.227,327.049,9999,1,8
558,306.48,140.395,9999,0,6
559,522.47,411.807,9999,1,1
560,215.738,99.917,9999,1,4
561,617.012,146.807,9999,1,1
562,247.635,109.885,9999,0,4
563,570.135,181.316,9999,0,2
564,537.073,343.324,9999,1,1
565,567.218,146.138,9999,1,2
566,544.398,202.037,9999,1,2
567,535.007,354.879,9999,1,1
568,238.096,82.256,9999,1,4
569,328.156,103.931,9999,1,4
570,40.938,393.513,9999,1,3
571,429.5,157.832,9999,0,7
572,665.2,136.75,9999,0,1
573,273.787,171.163,9999,1,6
574,679.985,341.547,9999,0,9
575,441.287,75.081,9999,1,7
576,70.072,219.559,9999,-1,-1
577,423.536,397.091,9999,1,3
578,358.66,276.62,9999,1,3
579,493.109,222.595,9999,1,2
580,112.874,418.188,9999,1,3
581,597.882,443.504,9999,1,1
582,288.79,438.928,9999,0,3
583,447.426,58.319,9999,1,7
584,572.426,462.511,9999,1,1
585,137.681,427.607,9999,0,3
586,258.925,265.52,9999,1,3
587,63.059,288.995,9999,1,3
588,255.318,58.331,9999,-1,-1
589,281.143,169.615,9999,1,6
590,173.899,406.762,9999,1,3
591,184.905,264.568,9999,1,3
592,437.489,308.861,9999,1,3
593,176.629,350.002,9999,1,8
594,272.958,358.739,9999,-1,-1
595,188.836,417.103,9999,1,3
596,635.245,103.795,9999,1,1
597,332.428,252.471,9999,0,3
598,575.153,166.685,9999,1,2
599,28.911,99.315,9999,1,4
600,639.626,144.366,9999,1,1
601,487.129,71.482,9999,1,7
602,303.843,139.387,9999,0,6
603,618.075,456.074,9999,0,1
604,624.702,413.612,9999,1,1
605,154.881,421.634,9999,1,3
606,176.866,371.907,9999,1,8
607,620.955,248.047,9999,1,1
608,72.603,49.364,9999,-1,-1
609,188.618,96.299,9999,1,4
610,684.414,242.655,9999,-1,-1
611,29.804,307.135,9999,1,3
612,117.4,225.276,9999,-1,-1
613,472.289,170.258,9999,1,7
614,382.581,419.315,9999,0,3
615,555.84,182.672,9999,1,2
616,339.92,320.062,9999,1,5
617,548.48,416.314,9999,1,1
618,124.597,113.79,9999,0,4
619,156.771,296.41,9999,0,3
620,154.258,164.54,9999,1,6
621,331.934,363.894,9999,1,5
622,270.472,438.174,9999,1,3
623,565.86,459.454,9999,1,1
624,279.12,163.332,9999,1,6
625,439.257,74.561,9999,1,7
626,625.301,232.053,9999,1,1
627,639.199,142.088,9999,1,1
628,549.066,385.597,9999,1,1
629,365.874,366.732,9999,0,5
630,377.141,33.03,9999,-1,-1
631,560.665,422.687,9999,1,1
632,669.761,339.395,9999,1,9
633,431.372,364.03,9999,1,3
634,167.942,409.219,9999,1,3
635,204.163,424.8,9999,1,3
636,508.426,61.924,9999,1,7
637,127.968,286.834,9999,1,3
638,295.399,281.74,9999,0,3
639,250.443,147.494,9999,1,6
640,44.14,380.736,9999,1,3
641,571.29,279.72,9999,1,1
642,337.83,432.332,9999,0,3
643,323.888,89.833,9999,1,4
644,102.46,419.402,9999,0,3
645,301.723,105.178,9999,1,4
646,446.471,303.577,9999,1,3
647,353.396,329.17,9999,1,5
648,262.823,228.67,9999,-1,-1
649,444.988,163.518,9999,0,7
650,561.731,299.259,9999,1,1
651,624.855,360.424,9999,0,9
652,51.571,386.961,9999,1,3
653,168.676,280.827,9999,1,3
654,150.819,430.199,9999,0,3
655,104.767,227.983,9999,-1,-1
656,633.844,84.471,9999,1,1
657,576.538,406.632,9999,1,1
658,248.813,279.035,9999,1,3
659,626.671,254.995,9999,1,1
660,69.746,302.796,9999,1,3
661,44.477,102.127,9999,1,4
662,612.251,219.247,9999,1,1
663,423.694,134.56,9999,1,7
664,502.585,246.657,9999,1,2
665,105.453,149.428,9999,1,6
666,450.642,70.156,9999,1,7
667,46.813,352.385,9999,0,3
668,105.158,181.44,9999,1,6
669,541.956,125.614,9999,1,2
670,554.133,189.464,9999,1,2
671,674.367,345.448,9999,1,9
672,61.714,69.727,9999,0,4
673,642.868,221.354,9999,1,1
674,274.176,404.82,9999,0,3
675,565.29,411.559,9999,1,1
676,395.41,390.354,9999,1,3
677,108.852,390.489,9999,1,3
678,205.094,245.336,9999,0,3
679,447.103,142.336,9999,1,7
680,605.976,211.04,9999,1,1
681,370.247,400.444,9999,1,3
682,393.158,414.061,9999,1,3
683,571.524,413.035,9999,1,1
684,336.719,335.237,9999,1,5
685,285.917,265.773,9999,1,3
686,99.058,268.004,9999,1,3
687,523.964,438.922,9999,1,1
688,437.016,108.485,9999,1,7
689,251.359,71.207,9999,0,4
690,625.544,272.036,9999,1,1
691,623.372,112.562,9999,1,1
692,343.034,353.608,9999,1,5
693,601.658,355.928,9999,-1,-1
694,261.697,101.72,9999,1,4
695,305.816,76.428,9999,1,4
696,568.804,164.185,9999,1,2
697,598.785,294.545,9999,1,1
698,672.455,333.962,9999,1,9
699,326.089,76.594,9999,1,4
700,639.758,87.479,9999,1,1
701,410.708,285.972,9999,1,3
702,135.502,83.739,9999,1,4
703,217.774,108.975,9999,1,4
704,538.195,129.959,9999,1,2
705,231.062,68.763,9999,0,4
706,65.55,80.114,9999,1,4
707,214.916,246.544,9999,0,3
708,460.333,87.264,9999,0,7
709,231.443,102.338,9999,1,4
710,282.248,264.951,9999,1,3
711,32.117,109.217,9999,1,4
712,550.481,156.082,9999,1,2
713,645.726,169.095,9999,1,1
714,118.326,292.673,9999,1,3
715,331.139,270.079,9999,1,3
716,420.986,292.769,9999,1,3
717,667.984,349.415,9999,1,9
718,545.118,305.189,9999,1,1
719,628.612,103.54,9999,1,1
720,376.122,300.586,9999,0,3
721,329.546,254.238,9999,0,3
722,328.292,101.575,9999,1,4
723,90.343,70.325,9999,0,4
724,449.315,316.324,9999,1,3
725,159.006,80.809,9999,1,4
726,315.128,165.042,9999,1,6
727,559.987,295.46,9999,1,1
728,15.11,364.418,9999,0,3
729,269.717,160.258,9999,1,6
730,207.354,140.296,9999,1,6
731,340.228,342.929,9999,1,5
732,656.952,150.523,9999,0,1
733,489.031,69.125,9999,1,7
734,216.757,194.189,9999,-1,-1
735,645.841,241.889,9999,0,1
736,588.025,419.772,9999,0,1
737,326.564,381.272,9999,0,5
738,321.053,266.501,9999,1,3
739,376.1,299.845,9999,0,3
740,502.743,83.634,9999,1,7
741,446.13,92.922,9999,1,7
742,292.219,106.843,9999,0,4
743,518.847,225.565,9999,1,2
744,602.49,115.693,9999,-1,-1
745,437.638,120.246,9999,1,7
746,550.489,169.343,9999,1,2
747,96.237,186.029,9999,0,6
748,241.73,282.281,9999,0,3
749,509.193,361.078,9999,1,1
750,61.027,322.163,9999,1,3
751,38.412,102.886,9999,1,4
752,87.908,381.978,9999,1,3
753,640.128,195.589,9999,1,1
754,513.345,153.573,9999,0,2
755,501.143,118.435,9999,1,2
756,497.407,258.386,9999,0,2
757,156.841,123.403,9999,0,4
758,272.61,83.694,9999,1,4
759,140.806,105.145,9999,1,4
760,535.768,87.932,9999,0,7
761,194.452,363.123,9999,0,8
762,264.144,105.375,9999,1,4
763,502.452,135.084,9999,1,2
764,463.971,62.675,9999,1,7
765,331.738,272.628,9999,1,3
766,551.457,239.132,9999,0,2
767,329.897,171.933,9999,1,6
768,532.861,366.229,9999,1,1
769,637.681,406.356,9999,1,1
770,18.958,371.422,9999,0,3
771,308.96,417.742,9999,1,3
772,127.351,171.349,9999,1,6
773,620.145,394.866,9999,1,1
774,48.586,304.01,9999,1,3
775,524.507,452.489,9999,0,1
776,551.222,101.063,9999,-1,-1
777,264.302,69.184,9999,0,4
778,643.814,70.362,9999,1,1
779,37.978,377.388,9999,1,3
780,365.976,277.79,9999,1,3
781,493.311,132.28,9999,0,2
782,94.069,285.881,9999,1,3
783,37.458,140.053,9999,1,6
784,176.323,320.221,9999,1,8
785,109.018,282.5,9999,1,3
786,613.73,180.727,9999,1,1
787,107.994,75.058,9999,1,4
788,629.251,148.398,9999,1,1
789,266.925,253.003,9999,1,3
790,281.86,417.163,9999,1,3
791,485.006,245.823,9999,0,2
792,142.751,290.506,9999,1,3
793,497.582,157.123,9999,1,7
794,540.606,460.142,9999,0,1
795,522.236,435.469,9999,1,1
796,227.535,363.605,9999,-1,-1
797,170.74,466.536,9999,-1,-1
798,558.076,183.121,9999,1,2
799,32.217,383.8,9999,0,3
800,536.621,448.563,9999,1,1
801,654.087,465.033,9999,0,1
802,614.035,212.439,9999,1,1
803,231.649,64.663,9999,0,4
804,158.962,88.723,9999,1,4
805,125.739,418.416,9999,1,3
806,600.872,260.058,9999,1,1
807,223.71,276.232,9999,1,3
808,318.38,316.39,9999,0,5
809,118.478,389.856,9999,1,3
810,44.774,160.513,9999,1,6
811,65.628,76.131,9999,1,4
812,261.427,467.022,9999,-1,-1
813,118.361,423.503,9999,1,3
