id,max_eps,min_eps,|rnn|,[knn],[rnn]
10,4.64004e-310,4.64004e-310,41,[ 10 3652 8501 5063 9406 8415 7380 291 9454 2135 3732 1829 8717 460 3671 9742 6327 375 4916 217 692 2500 3314 9288 5181 621 7161 1019 3660 3221 7473 288 2142 2003 1263 ],[ 217 261 288 291 375 460 621 692 1019 1263 1829 2003 2135 2142 2500 3221 3314 3652 3660 3671 3732 4916 5063 5181 5384 5539 6327 7161 7176 7380 7473 8415 8501 8591 8717 8977 9043 9288 9406 9454 9742 ]
11,4.64004e-310,4.64004e-310,36,[ 11 5866 3254 8288 106 4992 9069 3876 6281 702 6407 1897 1131 6468 1110 9732 6204 7170 3787 1128 1560 4656 3460 9191 5306 3243 7414 2051 8842 3514 6551 987 374 234 95 ],[ 95 106 234 374 702 1110 1128 1131 1560 1644 1897 2051 3243 3254 3310 3460 3514 3787 3876 4656 4992 5306 5866 6204 6281 6407 6468 7170 7414 8143 8288 8698 8842 9069 9191 9732 ]
12,4.64004e-310,4.64004e-310,45,[ 12 6139 779 7935 640 6563 3831 3554 7432 799 1341 9427 4605 8857 2341 8965 5799 3090 6713 2961 2446 5681 8098 199 7475 2869 1654 5983 888 5849 4624 6751 7239 570 1686 ],[ 199 570 640 779 799 888 1279 1314 1341 1590 1654 1686 2149 2341 2446 2729 2869 2961 3090 3554 3831 4229 4605 4624 5367 5681 5799 5849 5983 6139 6211 6219 6563 6713 6715 6751 7183 7239 7432 7475 7935 8098 8857 8965 9427 ]
13,4.64004e-310,4.64004e-310,34,[ 13 8909 2685 9934 8927 7452 4309 1624 5179 7706 4233 3211 6104 5347 9338 5530 8221 7077 283 8753 7203 6623 9498 3089 2712 8868 2793 4044 4969 7608 5739 8100 9972 1231 790 ],[ 283 1534 1624 2685 2712 2793 3089 3211 4044 4233 4309 4969 5179 5347 5530 5739 6104 6271 6623 7077 7203 7452 7706 8005 8221 8753 8868 8909 8927 9338 9446 9498 9499 9934 ]
14,4.64004e-310,4.64004e-310,31,[ 14 5850 8455 6175 1856 8921 6580 956 9968 4791 9827 7615 7013 9865 5001 6902 1215 1477 8434 7266 4794 546 5124 1463 7941 784 164 5375 8277 7788 3856 9357 2728 9496 4746 ],[ 546 784 956 1215 1463 1477 1780 1856 2641 4791 4794 5001 5124 5375 5850 6175 6580 6746 6902 7013 7266 7615 7788 7941 8434 8455 8921 9718 9827 9865 9968 ]
15,4.64004e-310,4.64004e-310,31,[ 15 7628 689 4093 2626 9883 8746 5608 6744 1436 6811 2772 267 6489 1775 4420 588 5949 7506 2673 4335 777 3762 7508 6478 8765 5854 9433 5976 7060 1679 7325 4224 3568 6123 ],[ 267 473 588 689 777 842 1436 1775 2030 2626 2673 2772 3762 4093 4335 4420 5608 5854 5949 6489 6744 6771 6773 6811 7325 7479 7506 7628 8746 8765 9883 ]
16,4.64004e-310,4.64004e-310,24,[ 16 3220 3060 7111 2847 714 9866 4091 9075 3665 5566 4465 1544 6362 8106 1397 4266 9799 7877 5387 5943 6004 1354 9049 1006 446 4897 523 5146 8121 2502 1581 637 6314 3127 ],[ 446 714 1397 1544 2847 3060 3220 3665 4091 4266 4465 5387 5566 5943 6004 6362 7111 7877 8106 8258 9049 9075 9799 9866 ]
17,4.64004e-310,4.64004e-310,27,[ 17 7399 2033 9479 3523 9965 2618 4574 8771 9794 2165 7041 2456 8394 2565 9097 5700 2753 2050 2242 8122 1284 8184 9657 3830 6939 8884 4844 7237 1727 2278 4203 5250 9449 660 ],[ 1284 2033 2165 2242 2278 2456 2565 2618 3233 3523 4574 5250 5700 5787 6939 6983 7041 7399 7723 7952 8122 8394 8771 9097 9479 9794 9965 ]
18,4.64004e-310,4.64004e-310,42,[ 18 296 6092 1481 5419 6056 4048 9607 8609 8118 8503 4792 8657 353 4286 7751 4593 1448 324 5605 1283 3377 204 5520 7701 7646 9592 2820 9447 2381 3143 8038 3275 303 3977 ],[ 204 296 324 353 391 1052 1283 1448 1481 2820 3143 3179 3228 3377 3909 4048 4286 4478 4593 4792 5175 5419 5520 5605 6056 6092 7593 7646 7701 7751 8038 8118 8363 8503 8580 8609 8657 9447 9592 9607 9828 9884 ]
19,4.64004e-310,4.64004e-310,36,[ 19 6233 5074 723 8890 5487 7370 8050 3441 9593 7669 4539 5323 4246 7444 1255 3270 9896 1758 3491 9807 6445 1986 9249 9216 4507 8331 7222 3885 2830 7194 8011 8398 9236 3155 ],[ 458 723 1255 1758 1986 2115 2345 3270 3441 3491 3885 4246 4507 4539 4592 5060 5074 5323 5487 5889 6233 6445 6966 7370 7444 7669 8050 8369 8890 9216 9236 9249 9593 9774 9807 9896 ]
20,4.64004e-310,4.64004e-310,32,[ 20 8823 2056 3125 729 8810 7920 6090 1009 9926 7374 1551 858 3053 9573 1724 9510 2271 8341 2202 9637 3736 573 8174 6991 1737 624 6309 4829 4374 5821 415 6550 6235 3803 ],[ 415 573 624 729 858 1009 1551 1724 1737 2056 2202 2271 3053 3125 3736 4829 5821 6090 6235 6309 6550 6991 7374 7920 8174 8341 8810 8823 9510 9573 9637 9926 ]
21,4.64004e-310,4.64004e-310,34,[ 21 6018 2419 5333 4328 9841 9659 1543 792 6080 9681 5199 5400 6630 2502 6314 2481 362 446 1581 637 6483 8008 5360 8466 9799 7937 1381 7877 6389 5387 6166 4682 9049 6851 ],[ 362 446 637 792 1381 1543 1581 2419 2481 2502 3269 4328 5199 5333 5360 5387 5400 6018 6080 6166 6314 6389 6450 6483 6630 7877 7937 8008 8466 9049 9659 9681 9799 9841 ]
22,4.64004e-310,4.64004e-310,33,[ 22 453 3863 4035 967 8543 5031 8516 9893 7460 1033 461 5126 4079 4090 2975 2982 1220 6758 1172 9201 4963 7799 247 1569 2508 348 6346 3318 2731 5255 8378 4855 8757 6286 ],[ 247 453 461 967 1033 1172 1220 1569 1795 1984 2075 2101 2975 2982 3863 4035 4079 4090 4373 4963 5031 5126 6487 6738 6758 7460 7799 8516 8543 9201 9295 9893 9989 ]
23,4.64004e-310,4.64004e-310,37,[ 23 4194 1814 1916 1262 2262 392 6918 1838 5615 85 1099 1282 9839 8555 5335 411 7292 5132 2993 7050 1538 1692 4177 8903 4578 5242 8376 9516 4838 6280 6342 560 2427 7417 ],[ 85 392 411 560 709 1099 1262 1282 1538 1692 1814 1838 1916 2262 2427 2938 2993 3259 3621 4177 4194 4578 4838 5132 5242 5335 5615 6280 6342 6918 7050 7292 8376 8555 8903 9516 9839 ]
24,4.64004e-310,4.64004e-310,27,[ 24 7086 6049 5227 9823 7185 8981 3041 9564 7247 5257 7231 2275 4565 3931 6026 8034 959 1715 8998 1272 2006 1432 616 7308 4323 2213 1546 3146 3763 8440 8974 4649 3235 5987 ],[ 959 1272 1546 1715 2006 2275 3041 3931 4323 4565 5227 5257 6026 6049 7086 7185 7231 7247 7308 8034 8243 8440 8974 8981 8998 9564 9823 ]
25,4.64004e-310,4.64004e-310,37,[ 25 1768 1462 1327 1603 4981 6833 6448 4206 3200 1350 7722 7168 7309 3955 8859 5713 6863 3561 8879 5916 9901 9131 1223 5947 897 9975 2537 1359 5784 5228 4169 331 7458 8678 ],[ 897 1223 1327 1350 1359 1462 1553 1603 1768 1780 2537 3200 3561 3955 4169 4206 4341 4981 5451 5713 5916 5947 6448 6833 6863 7168 7309 7458 7722 7784 8087 8678 8859 8879 9131 9901 9975 ]
26,4.64004e-310,4.64004e-310,9,[ 26 3894 3016 794 8955 441 1825 775 9065 9674 7172 6036 800 4457 103 6875 1940 9885 2460 342 1174 3989 5507 4827 5430 3701 4985 1187 136 9395 4017 961 3058 5708 4370 ],[ 441 775 794 3016 3894 4922 5775 8955 9432 ]
27,4.64004e-310,4.64004e-310,28,[ 27 3110 6304 1389 9053 2990 6703 6497 7249 142 9335 7228 8127 2285 2532 6198 6212 1632 2120 8402 7371 2855 1963 3525 6485 3419 6411 4923 667 5112 2644 7412 4455 4918 8652 ],[ 142 667 1389 1632 1963 2120 2285 2532 2990 3110 3419 3525 4923 6198 6212 6304 6485 6497 6698 6703 7228 7249 7371 8127 8315 8402 9053 9335 ]
28,4.64004e-310,4.64004e-310,36,[ 28 862 9712 2017 7698 1731 3948 3884 2804 4895 6441 1405 2723 4661 8177 3753 7890 555 4660 4126 1229 975 9996 3456 4929 7930 6865 2559 7946 4789 3292 3784 4715 4941 7612 ],[ 31 555 862 975 1229 1405 1731 1855 2017 2559 2723 2804 3292 3456 3753 3784 3884 3948 4126 4660 4661 4715 4895 4929 4941 4974 6441 6591 6865 7698 7890 7930 8177 9712 9974 9996 ]
29,4.64004e-310,4.64004e-310,30,[ 29 9933 5721 8964 2575 2535 8656 2491 8638 207 4691 3848 328 3431 2766 3620 1893 3100 4742 7836 8683 39 6589 4280 9916 4795 9050 7747 3466 268 3976 3801 9345 9381 5911 ],[ 39 207 328 1893 2491 2535 2575 2766 3431 3620 3690 3801 3848 3976 4280 4691 4742 5721 6589 7173 8540 8638 8656 8683 8964 9050 9345 9381 9848 9933 ]
30,4.64004e-310,4.64004e-310,32,[ 30 4472 1010 5394 2230 3911 3289 1688 2158 402 3163 9316 2848 1728 7741 2402 9211 6269 3877 1528 1817 53 1020 943 3007 952 539 4244 6718 9178 1752 6661 1442 4859 9028 ],[ 53 402 539 943 952 1010 1020 1442 1528 1688 1728 1817 2158 2230 2347 2402 2848 3007 3163 3289 3877 3911 4244 4472 5246 5394 6269 6718 7741 9028 9211 9316 ]
31,4.64004e-310,4.64004e-310,33,[ 31 4941 222 718 3292 1855 3456 9290 8089 4929 4895 6441 3465 2804 5478 3784 3948 1731 7538 8953 1014 4706 5913 4726 476 4018 2634 9871 7890 2489 2723 28 862 9312 4715 ],[ 222 476 718 1014 1029 1731 1855 1961 2634 2804 3255 3292 3456 3465 3687 3784 3948 4706 4726 4895 4929 4941 5478 5913 6441 7538 7890 8026 8089 8736 8953 9290 9871 ]
32,4.64004e-310,4.64004e-310,42,[ 32 5259 3371 9962 8702 5679 6239 4132 7923 9942 5808 6787 1483 9955 3508 8447 9068 861 8632 8485 7977 8511 1628 6925 4333 4608 1161 6981 9458 6873 8120 2896 4101 577 5147 ],[ 577 861 1161 1483 1628 1703 3371 3508 4101 4132 4333 4608 5147 5259 5679 5808 5822 6239 6291 6600 6787 6873 6925 6981 7020 7293 7923 7977 8120 8227 8354 8447 8485 8511 8632 8702 9068 9458 9522 9942 9955 9962 ]
33,4.64004e-310,4.64004e-310,33,[ 33 4937 4975 1802 8183 5409 5540 1383 284 4597 5863 4032 4001 9517 3126 6854 8619 4306 1141 584 6205 1243 7881 8569 870 9507 9691 7687 49 4188 3991 882 3539 623 1550 ],[ 49 284 584 870 1037 1141 1243 1383 1802 3126 3539 3991 4001 4032 4188 4306 4597 4937 4975 5409 5540 5815 5863 6205 6854 7687 7881 8183 8569 8619 9507 9517 9691 ]
34,4.64004e-310,4.64004e-310,35,[ 34 4227 1811 5456 1614 6294 1074 1635 2350 5855 5711 7109 1431 9927 208 4376 7933 8621 4067 1617 2733 5284 7721 159 7611 6729 5945 4392 9384 2614 7115 7270 4627 1252 4734 ],[ 105 159 208 1074 1252 1431 1614 1617 1635 1771 1811 2350 2733 4067 4227 4376 4392 5284 5456 5711 5855 6274 6294 6729 7109 7115 7270 7611 7721 7933 8621 8622 8827 9384 9927 ]
35,4.64004e-310,4.64004e-310,36,[ 35 1493 4614 8839 2146 609 5404 6456 1316 8896 5723 4995 7980 7469 6098 9843 5518 7865 1809 8536 4863 5771 6403 2592 4814 2106 1706 5828 4938 819 8392 6781 6574 5579 8697 ],[ 609 819 1316 1493 1706 1809 2146 2592 2886 3280 4334 4438 4614 4814 4863 4938 4995 5404 5518 5723 5771 5828 6050 6098 6456 6574 7408 7469 7865 7980 8392 8839 8896 9228 9793 9843 ]
36,4.64004e-310,4.64004e-310,25,[ 36 3778 3870 4049 9024 9134 2351 1163 5662 7139 4716 9854 5792 64 6813 9599 912 9563 9919 6086 3167 8309 2842 3345 3427 3755 8848 7638 3560 5819 1685 1211 5969 9143 1574 ],[ 64 912 1163 2351 2842 3167 3427 3755 3778 3870 4049 4716 5662 5792 5819 6086 6813 7139 8309 9024 9134 9563 9599 9854 9919 ]
37,4.64004e-310,4.64004e-310,28,[ 37 6251 3273 4143 2276 7948 7804 653 5797 8713 9310 3898 8349 5567 8282 3694 66 5159 1675 930 1134 619 7160 6450 7630 3269 8136 3072 286 9486 2537 4369 9265 8678 1223 ],[ 66 619 653 930 1134 1675 2276 2537 3072 3269 3273 3694 3898 4143 5159 5567 5797 6251 6450 6780 7160 7630 7804 7948 8282 8349 8713 9310 ]
38,4.64004e-310,4.64004e-310,30,[ 38 5704 1988 3066 3912 9119 772 350 9819 4178 6382 6843 6232 7238 3847 9809 1956 9180 9898 6337 9870 4609 5263 7563 6241 6884 8596 8845 9189 83 3034 4737 4130 9166 9204 ],[ 350 772 1956 1988 3066 3847 3912 4130 4178 4609 5263 5704 6232 6241 6337 6382 6843 6884 7238 7563 8596 8845 9119 9180 9189 9204 9809 9819 9870 9898 ]
39,4.64004e-310,4.64004e-310,28,[ 39 8683 3620 9050 3976 3801 1893 4691 6589 8540 9848 4742 3806 3690 2491 207 8964 9916 5721 6595 2766 9933 29 6380 8656 630 5807 7364 6998 1990 6356 2575 1944 328 2624 ],[ 29 207 630 1893 2491 2624 2766 3620 3690 3801 3806 3976 4691 4742 5721 6380 6589 6595 6998 7364 8540 8656 8683 8964 9050 9848 9916 9933 ]
40,4.64004e-310,4.64004e-310,39,[ 40 2677 7527 7159 6144 1937 1013 477 7711 4220 3296 9881 9181 5670 2769 505 8944 528 4074 7299 5046 484 1433 1620 7413 5580 146 6311 6561 7625 6264 4931 9011 1214 7084 ],[ 146 477 484 505 528 720 739 826 1013 1214 1433 1620 1937 2677 2769 3296 3862 4074 4220 4931 5046 5270 5580 5670 6144 6147 6230 6264 6311 6561 7159 7299 7413 7527 7625 7711 8944 9181 9881 ]
41,4.64004e-310,4.64004e-310,30,[ 41 4013 7727 9616 2706 8807 8113 9440 4364 6459 5304 5562 4991 9473 4230 4036 7346 7715 7426 388 194 166 7613 6621 2948 5081 6587 9139 9760 3439 6667 2667 9344 9095 7840 ],[ 166 194 388 2706 3439 4013 4036 4230 4364 4991 5081 5304 5562 6459 6587 6621 7346 7426 7613 7715 7727 8113 8807 8856 9139 9344 9440 9473 9616 9760 ]
42,4.64004e-310,4.64004e-310,15,[ 42 2540 1968 8922 5437 6218 5241 6062 4994 5075 1866 4979 872 6046 1521 2069 1742 2810 5839 4362 9692 7143 3319 7735 6578 4134 6421 9909 4357 2160 4324 6633 8024 3843 8338 ],[ 872 1866 1968 2540 2810 4979 4994 5075 5241 5437 6046 6062 6218 8922 9519 ]
43,4.64004e-310,4.64004e-310,36,[ 43 7097 7301 3234 9515 4405 7905 5973 3988 1589 9359 511 7000 4901 4351 3277 8211 6268 8152 9948 6791 5070 9292 4321 8869 9255 8910 7548 1629 2131 3567 2954 1568 6683 5524 ],[ 511 1157 1568 1589 1629 2131 3234 3277 3567 3988 4157 4321 4351 4405 4901 5070 5680 5973 6268 6683 6791 7000 7097 7301 7548 7905 8152 8211 8869 8910 9255 9292 9359 9515 9761 9948 ]
44,4.64004e-310,4.64004e-310,34,[ 44 3547 2349 579 1305 9413 4618 8164 5429 4141 3800 2404 3306 2255 9485 1592 5622 3542 4428 5036 6978 3669 2174 2663 1377 2746 2393 1987 5914 3940 1909 2329 7626 8716 990 ],[ 579 990 1305 1377 1592 1954 1987 2174 2255 2329 2349 2404 2663 2746 2800 2883 3306 3542 3547 3669 3800 3940 4141 4428 4618 5036 5429 5622 6978 7916 8164 8716 9413 9485 ]
45,4.64004e-310,4.64004e-310,34,[ 45 6041 8505 1665 697 6221 8624 3411 3739 8023 5432 2002 5857 3283 7583 4665 6074 1759 6140 1059 3653 4836 6463 5343 6996 7896 6210 894 1067 147 7351 5285 1106 2197 8255 ],[ 697 894 973 1059 1200 1665 1759 1957 2002 3283 3411 3653 3739 4020 4408 4665 4836 5343 5432 5857 6041 6074 6140 6195 6221 6463 6996 7528 7583 7896 8023 8505 8624 8887 ]
46,4.64004e-310,4.64004e-310,31,[ 46 1633 9139 2667 3427 3167 7613 6587 1685 7426 5081 2913 6459 4364 9440 9854 6086 4716 6396 1163 6877 3715 7562 6858 8113 4049 9134 628 9919 7760 5562 3778 5599 3772 5304 ],[ 628 1163 1633 1685 2667 2913 3167 3427 3715 3772 3778 4049 4364 4716 5081 5562 6086 6396 6459 6587 6858 6877 7426 7562 7613 8113 9134 9139 9440 9854 9919 ]
47,4.64004e-310,4.64004e-310,35,[ 47 5239 1676 5009 2679 315 9106 5287 2314 5268 2962 676 5365 6779 3312 3840 4856 3522 1213 2364 1793 3509 8515 4396 5618 2745 4261 5470 5297 6156 2612 8474 7738 6521 8441 ],[ 315 676 1213 1332 1645 1676 1793 2314 2364 2612 2679 2745 2962 3312 3334 3509 3522 3840 4261 4396 4856 5009 5239 5268 5287 5297 5365 5618 6156 6779 8262 8441 8515 9106 9646 ]
48,4.64004e-310,4.64004e-310,15,[ 48 7355 3618 3943 6881 8390 8081 2138 9423 2334 5454 2054 9660 4316 6229 2902 7885 9118 7523 756 5444 4338 249 6786 7096 1418 4577 7675 1962 5606 8885 1726 7800 9140 187 ],[ 1726 2334 2902 3107 3214 3618 3771 3943 5444 6881 7355 7872 7885 8390 9778 ]
49,4.64004e-310,4.64004e-310,29,[ 49 1243 8569 6854 4032 6149 3991 284 7707 1383 7687 5409 5235 8183 5815 2153 9517 9792 6205 4975 3112 33 4937 8079 7248 9417 5540 1104 8568 581 1802 9836 9099 3332 4521 ],[ 33 284 1104 1243 1383 1802 2153 3112 3991 4001 4032 4937 4975 5235 5409 5540 5815 6149 6205 6854 7248 7687 7707 8079 8183 8569 9417 9517 9792 ]
50,4.64004e-310,4.64004e-310,30,[ 50 8719 472 2630 5105 345 7329 2204 7424 8067 5739 4573 7752 1822 879 9223 4487 9498 3986 4288 5061 1465 4027 1808 1687 5717 5744 2317 4969 5512 8615 4808 2712 6271 5772 ],[ 345 472 879 1465 1534 1557 1687 1822 1941 2204 2600 2630 4288 4487 4573 4969 5061 5105 5169 5512 5739 6271 7329 7424 7752 8067 8615 8719 9223 9498 ]
51,4.64004e-310,4.64004e-310,32,[ 51 4576 110 1455 7335 6002 5490 4815 8336 873 2974 9038 2294 1607 8629 2229 9372 6690 433 9076 6042 1691 6924 8238 517 9703 1668 2681 1092 2567 2984 4943 3901 7273 8854 ],[ 110 433 873 1030 1455 1561 1607 1691 1983 2037 2229 2294 2681 2974 3664 4354 4576 4815 5490 5600 6002 6042 6690 6924 7335 7504 8238 8336 8629 9038 9076 9372 ]
52,4.64004e-310,4.64004e-310,42,[ 52 636 9943 5977 3311 7180 3305 2668 2116 2455 8313 1930 4050 1790 2473 8245 901 8078 3935 2925 5827 4214 5508 4115 3741 3696 3373 3650 1725 4069 4761 3154 538 1155 6735 ],[ 276 538 636 901 1155 1512 1725 1790 1930 2116 2455 2473 2668 2925 3154 3305 3311 3373 3627 3650 3696 3741 3822 3935 4050 4069 4115 4214 4761 5508 5827 5977 6735 7180 7326 7598 8078 8245 8313 8472 9904 9943 ]
53,4.64004e-310,4.64004e-310,34,[ 53 539 7741 3705 2347 7017 1010 5246 2402 9211 4244 4241 5217 2848 3911 4289 6718 30 7280 2230 2158 9257 9153 4472 1910 3289 9631 7708 9246 9316 1728 5394 2770 3163 9694 ],[ 30 539 1010 1910 2158 2230 2347 2402 2602 2717 2848 3289 3705 3911 4116 4241 4244 4289 4472 5217 5246 5394 5452 6718 7017 7280 7708 7741 8741 9153 9211 9246 9257 9631 ]
54,4.64004e-310,4.64004e-310,35,[ 54 9796 1122 3596 2250 3052 1108 9536 1734 6923 5690 5462 8564 266 5198 8787 5720 7037 3997 4463 2394 6769 2173 5411 3783 1198 2152 1971 8653 4771 380 1900 5776 6240 6618 ],[ 125 266 1108 1122 1198 1558 1734 1971 2152 2173 2250 2394 3052 3475 3596 3776 3783 3997 4463 5198 5411 5462 5690 5720 6370 6769 6800 6923 7037 7169 8564 8653 8787 9536 9796 ]
55,4.64004e-310,4.64004e-310,32,[ 55 6530 948 9626 4540 255 4284 1473 4800 4886 5910 3792 9959 9125 2795 6065 6664 5133 9063 7436 2738 9205 8684 2681 5561 2403 529 1458 293 2782 1896 433 259 1092 4876 ],[ 255 293 433 948 1458 1473 1896 2229 2681 2738 2782 2795 3792 4284 4540 4800 4886 5133 5561 5910 6065 6530 6664 6690 7436 8510 8684 9063 9125 9205 9626 9959 ]
56,4.64004e-310,4.64004e-310,33,[ 56 2415 6839 5929 1643 6302 5825 6077 8710 3874 8235 8681 1769 4322 1526 923 1858 2128 8266 5313 7104 7419 8902 2282 5208 1001 9715 8131 232 6525 3070 6911 827 4755 5192 ],[ 232 923 1001 1526 1643 1769 1858 2128 2282 2415 3070 3874 4322 5208 5313 5825 5929 6033 6077 6195 6302 6525 6839 7055 7104 7419 8131 8235 8266 8681 8710 8902 9715 ]
57,4.64004e-310,4.64004e-310,33,[ 57 2619 3337 2980 4068 4480 2584 1597 4086 6475 2264 9585 2358 2092 1209 3450 7443 180 724 3005 9580 6399 5557 646 6613 3144 8873 8214 8344 5028 9877 8913 4158 8386 2113 ],[ 77 180 646 724 1209 1597 1946 2092 2264 2358 2584 2619 2980 3005 3144 3337 3450 4068 4086 4480 5557 6399 6466 6475 6613 7443 8344 8386 8873 8913 9580 9585 9709 ]
58,4.64004e-310,4.64004e-310,34,[ 58 7515 1710 3302 2293 6519 5120 5920 507 1903 5498 7569 6736 8655 927 3455 4506 554 3479 6347 2026 1075 3232 9797 1708 86 3171 5731 3668 3682 2450 9412 7830 9844 1399 ],[ 86 412 507 554 927 1075 1399 1708 1710 1903 2026 2293 3171 3232 3302 3455 3479 3668 4506 5120 5233 5498 5912 5920 6347 6519 6736 7515 7569 7746 7830 7863 8655 9797 ]
59,4.64004e-310,4.64004e-310,23,[ 59 8812 1570 2858 3149 7415 5737 6188 3237 7748 3291 550 3483 7269 5370 9704 9044 8542 5980 1779 9824 994 5439 8182 9158 6570 4881 6997 1307 8095 6022 1751 4767 206 4940 ],[ 550 994 1570 1779 2858 3149 3237 3291 3483 4881 5370 5737 5980 6188 7269 7415 7748 8182 8542 8812 9044 9704 9824 ]
60,4.64004e-310,4.64004e-310,30,[ 60 564 3445 5633 1876 8560 3488 7311 2516 4103 426 1826 7676 3645 2475 2709 7953 2907 3659 3095 1695 8752 8925 5689 6317 5131 7107 1931 4111 4187 2067 2380 7835 2353 7869 ],[ 426 564 1695 1826 1876 1931 2067 2475 2516 2709 2907 3095 3445 3488 3645 3659 4103 4187 5131 5633 5689 6317 7058 7107 7311 7676 7953 8560 8752 8925 ]
